,file_name,lines,authors,shas,the_first_time,the_last_time,average_date,total_shas,last_fixes,fixes_percent
69,drivers/gpu/drm/nouveau/nvkm/engine/fifo/dmanv17.c,98,1,6,1440053659.0,1447032087.0,1440266480.6122448,6,,0.0
70,mm/usercopy.c,309,9,15,1465268733.0,1568689225.0,1487322238.3106797,19,314eed30ede0,26.31578947368421
71,drivers/staging/rts5208/rtsx_transport.c,770,17,24,1384247768.0,1572250441.0,1395971887.883117,28,b5d013bc09e9,3.571428571428571
72,arch/riscv/kernel/perf_regs.c,44,1,1,1567655195.0,1567655195.0,1567655195.0,1,,0.0
73,sound/soc/samsung/s3c24xx_simtec_tlv320aic23.c,100,6,9,1305014297.0,1559797811.0,1332803323.05,12,,0.0
74,arch/arm/mm/pmsa-v7.c,475,2,9,1508129555.0,1522722997.0,1508898889.5473685,10,636e645f1f2a,20.0
75,drivers/clk/sirf/clk-prima2.c,149,4,5,1389766294.0,1558252294.0,1393039870.3221476,6,,0.0
76,drivers/auxdisplay/cfag12864bfb.c,175,7,7,1311247043.0,1575369534.0,1321497466.0514286,6,,0.0
77,lib/zlib_inflate/inffast.c,363,1,1,1311247043.0,1311247043.0,1311247043.0,0,,0.0
78,drivers/net/ethernet/chelsio/cxgb4vf/sge.c,2708,23,51,1306881908.0,1551426159.0,1329182662.8914328,57,8d09e6b8b9c9,1.7543859649122806
79,drivers/net/ethernet/mellanox/mlx5/core/en_accel/ipsec.c,550,3,11,1492502668.0,1517209550.0,1501804387.3818183,11,dc7debec0780,9.090909090909092
80,drivers/video/fbdev/chipsfb.c,516,7,7,1311247043.0,1575369530.0,1313936177.5562015,7,,0.0
81,drivers/gpu/drm/nouveau/nvkm/engine/pm/gt200.c,157,2,3,1433688028.0,1440053662.0,1433905353.3375797,3,,0.0
82,drivers/net/ethernet/marvell/octeontx2/nic/otx2_common.c,1410,4,14,1580121316.0,1580428961.0,1580121756.4503546,14,08ff78182fa1,7.142857142857142
83,drivers/devfreq/tegra30-devfreq.c,941,6,33,1416806897.0,1572886576.0,1484601818.834219,18,,0.0
84,drivers/net/ethernet/hisilicon/hisi_femac.c,978,8,9,1468571195.0,1579615773.0,1469114025.392638,11,a51645f70f63,18.181818181818183
85,drivers/tty/serial/suncore.c,244,5,6,1311247043.0,1543989043.0,1318449757.4959016,5,,0.0
86,drivers/platform/x86/surfacepro3_button.c,268,7,7,1439911825.0,1564289748.0,1463951917.1716418,7,,0.0
87,arch/xtensa/kernel/module.c,189,3,3,1311247043.0,1513310430.0,1320026687.8888888,3,,0.0
88,mm/maccess.c,278,9,11,1311247043.0,1572625077.0,1497213485.2553957,12,dbb7ee0e474c,8.333333333333332
89,drivers/gpu/drm/panel/panel-tpo-td028ttec1.c,391,2,7,1565709060.0,1575702232.0,1565909690.2199488,8,692a5424b5b2,12.5
90,drivers/net/ethernet/via/via-rhine.c,2647,34,56,1311247043.0,1575941031.0,1334542512.0109558,69,5f715c097965,1.4492753623188406
91,drivers/staging/comedi/drivers/addi_apci_1500.c,869,8,33,1311247043.0,1510037923.0,1418306719.1392405,55,,0.0
92,drivers/base/regmap/regcache-flat.c,83,5,6,1355899915.0,1556193978.0,1405496353.253012,7,,0.0
93,drivers/nfc/nfcmrvl/uart.c,235,2,10,1434002420.0,1564977655.0,1439008658.880851,11,c3953a3c2d31,45.45454545454545
94,drivers/media/dvb-frontends/au8522_dig.c,918,8,18,1311247043.0,1558315142.0,1350217802.446623,12,,0.0
95,drivers/media/pci/cx18/cx18-cards.c,624,4,6,1311247043.0,1575435430.0,1316305784.8076923,7,,0.0
96,drivers/scsi/bfa/bfa_ioc.c,7037,13,42,1307950930.0,1559085486.0,1320727843.317749,44,,0.0
97,drivers/iio/industrialio-sw-device.c,179,3,3,1461572151.0,1559614293.0,1462900431.7709496,3,,0.0
98,arch/mips/kernel/rtlx-mt.c,153,2,3,1388564806.0,1403166623.0,1388948947.0392158,4,,0.0
99,arch/mips/sgi-ip30/ip30-xtalk.c,152,1,1,1571890709.0,1571890709.0,1571890709.0,1,,0.0
100,tools/testing/selftests/powerpc/tm/tm-sigreturn.c,93,2,2,1471863182.0,1532615098.0,1472516428.4086022,2,,0.0
101,drivers/gpu/drm/zte/zx_tvenc.c,404,4,5,1484836118.0,1563237725.0,1485873614.4876237,6,,0.0
102,arch/mips/dec/kn01-berr.c,196,2,3,1311247043.0,1558918501.0,1313384673.489796,3,,0.0
103,net/core/datagram.c,807,31,54,1311247043.0,1574664537.0,1409049589.9566295,83,0b91bce1ebfc,10.843373493975903
104,drivers/clocksource/ingenic-timer.c,356,1,1,1563945369.0,1563945369.0,1563945369.0,1,,0.0
105,drivers/power/supply/sbs-charger.c,267,3,3,1482222673.0,1558918501.0,1482528371.6367042,3,,0.0
106,drivers/net/ethernet/broadcom/bnx2x/bnx2x_vfpf.c,2312,11,55,1356988944.0,1576029595.0,1378304293.1756055,60,,0.0
107,drivers/net/wireless/ath/ath9k/ar9003_calib.c,1702,8,52,1311247043.0,1476186409.0,1352323591.440658,67,304e5ac118cc,1.4925373134328357
108,arch/powerpc/kernel/udbg_16550.c,298,4,4,1311247043.0,1558918501.0,1348080729.1409397,5,cd32e2dcc9de,20.0
109,drivers/net/ethernet/chelsio/cxgb3/mc5.c,422,1,1,1311247043.0,1311247043.0,1311247043.0,2,,0.0
110,drivers/s390/char/sclp_ftp.c,276,2,2,1365385977.0,1509520077.0,1365908202.0,2,,0.0
111,arch/mips/mm/c-tx39.c,421,6,7,1308298828.0,1574331693.0,1315515699.1543944,9,,0.0
112,drivers/media/radio/radio-terratec.c,171,4,6,1311247043.0,1558242500.0,1322945570.8304093,6,,0.0
113,drivers/gpu/drm/omapdrm/omap_gem.c,1426,26,88,1321070980.0,1573697023.0,1405522372.4453015,87,d9c148cfaf0a,2.2988505747126435
114,tools/testing/selftests/bpf/progs/btf__core_reloc_arrays___equiv_zero_sz_arr.c,3,1,1,1576336124.0,1576336124.0,1576336124.0,1,,0.0
115,arch/arm/mach-shmobile/setup-r8a7740.c,86,7,19,1320921952.0,1578275030.0,1374346528.0930233,74,,0.0
116,drivers/mfd/dln2.c,834,7,11,1415260083.0,1574306890.0,1418441608.70024,11,,0.0
117,drivers/staging/comedi/drivers/cb_pcimdda.c,191,9,27,1311247043.0,1528793648.0,1386533628.73822,61,,0.0
118,arch/x86/kernel/time.c,139,11,16,1306383773.0,1579755293.0,1395143525.266187,20,979923871f69,10.0
119,drivers/media/platform/qcom/camss/camss-csiphy.c,765,3,15,1502155802.0,1534285648.0,1507120999.379085,13,,0.0
120,drivers/clk/mvebu/armada-375.c,182,1,3,1392028364.0,1536738017.0,1393016831.9285715,3,,0.0
121,drivers/mtd/inftlmount.c,787,7,15,1311041169.0,1558918505.0,1318290257.6810672,16,,0.0
122,arch/arm/mach-bcm/board_bcm2835.c,29,5,6,1337965483.0,1540217919.0,1394126483.2068965,9,88bbe85dcd37,11.11111111111111
123,fs/lockd/svc.c,819,19,55,1311247043.0,1558242500.0,1356450962.7350428,62,3a2b19d1ee56,4.838709677419355
124,kernel/irq/affinity.c,514,10,30,1467625167.0,1566982695.0,1535898019.9649806,38,101f85b56d03,21.052631578947366
125,drivers/staging/iio/cdc/ad7746.c,772,24,39,1316574949.0,1558178853.0,1355343956.8134716,48,3089ec2c104c,2.083333333333333
126,drivers/regulator/pwm-regulator.c,408,8,20,1411871333.0,1559614293.0,1442826402.4019608,33,c2588393e631,3.0303030303030303
127,drivers/net/wireless/marvell/libertas/if_cs.c,957,9,9,1311247043.0,1558252310.0,1313374754.5329154,4,,0.0
128,fs/nfsd/stats.c,104,4,4,1311247043.0,1580722637.0,1328929297.3269231,5,,0.0
129,drivers/staging/rtl8723bs/hal/rtl8723b_rf6052.c,181,4,6,1490788071.0,1570602739.0,1494458516.4198895,7,,0.0
130,drivers/gpu/drm/r128/r128_drv.c,114,8,11,1311247043.0,1575342241.0,1333560195.6754386,16,,0.0
131,fs/xfs/libxfs/xfs_bmap.c,6318,17,248,1309728456.0,1579770079.0,1427068506.61855,293,69ffe5960df1,0.3412969283276451
132,drivers/clk/at91/clk-i2s-mux.c,80,2,2,1529313156.0,1539678104.0,1529701841.55,3,,0.0
133,drivers/tty/serial/cpm_uart/cpm_uart_core.c,1480,16,29,1311247043.0,1581569022.0,1321562134.5364864,32,4508cf76b1ec,9.375
134,drivers/spi/spi-imx.c,1812,34,94,1306899084.0,1577159525.0,1417698607.700883,126,c842749ea1d3,6.349206349206349
135,drivers/gpu/drm/nouveau/nouveau_ioc32.c,70,5,5,1311247043.0,1558252844.0,1321017290.2857144,6,,0.0
136,drivers/hid/hid-logitech-dj.c,1905,17,62,1316057689.0,1566725742.0,1459066027.247769,72,8ccff2843fb4,5.555555555555555
137,drivers/gpu/drm/i915/display/intel_dvo.c,554,19,68,1311247043.0,1575461142.0,1378130381.8419118,9,,0.0
138,tools/perf/util/stat-display.c,1241,6,23,1535589172.0,1567147520.0,1539143457.3279612,28,6c5f4e5cb35b,3.571428571428571
139,drivers/gpu/drm/udl/udl_drv.c,159,12,21,1292368464.0,1575942541.0,1461408183.8490567,39,,0.0
140,drivers/gpu/drm/nouveau/nvkm/subdev/mmu/uvmm.c,419,2,6,1509479779.0,1544511002.0,1513963085.1813843,6,,0.0
141,net/ipv6/netfilter/ip6_tables.c,1975,21,64,1311247043.0,1559614293.0,1338915330.0820253,89,c568503ef020,4.49438202247191
142,drivers/pwm/pwm-lpss.c,277,11,22,1395324263.0,1566639427.0,1467206898.469314,30,42885551cedb,3.3333333333333335
143,drivers/mfd/altera-a10sr.c,161,5,6,1464843143.0,1559009404.0,1467240275.1801243,6,,0.0
144,drivers/isdn/hardware/mISDN/w6692.c,1416,13,21,1306881908.0,1571368711.0,1311825926.17161,22,,0.0
145,drivers/hid/hid-roccat-kovaplus.c,660,7,14,1306157047.0,1558918501.0,1323179985.2348485,15,7ad81482cad6,6.666666666666667
146,drivers/pinctrl/qcom/pinctrl-ipq4019.c,737,5,8,1447924768.0,1559085478.0,1474348742.0067842,8,d7402de48efa,12.5
147,arch/sh/kernel/sys_sh32.c,61,5,7,1311247043.0,1521452311.0,1343604122.0491803,7,,0.0
148,drivers/power/supply/bq27xxx_battery.c,1927,21,59,1311247043.0,1556251142.0,1444971677.4898806,32,3bee9ea1de68,3.125
149,tools/build/feature/test-get_current_dir_name.c,11,1,2,1542617782.0,1549936617.0,1543283130.6363637,2,,0.0
150,drivers/usb/host/xhci-mtk.c,689,9,21,1448341795.0,1566542425.0,1466184836.018868,28,f068090426ea,10.714285714285714
151,drivers/video/fbdev/core/fb_cmdline.c,107,2,2,1407296198.0,1549625087.0,1420597963.327103,2,,0.0
152,drivers/clk/clk-oxnas.c,253,4,7,1460952095.0,1559009404.0,1470469749.2885375,7,a5e9b85a6540,14.285714285714285
153,arch/arm/mach-s3c64xx/mach-hmt.c,286,13,17,1309876697.0,1514206473.0,1322112374.2797203,26,,0.0
154,drivers/media/i2c/saa7115.c,1960,9,36,1307655814.0,1550471338.0,1329131590.6418366,37,,0.0
155,drivers/pwm/pwm-img.c,425,5,7,1420786487.0,1559008627.0,1451860328.8729413,7,1e70897d0e20,14.285714285714285
156,drivers/cpufreq/loongson2_cpufreq.c,199,9,17,1311247043.0,1579570245.0,1337825742.3015075,28,05ed672292dc,3.571428571428571
157,drivers/staging/rtl8723bs/os_dep/recv_linux.c,316,8,12,1490788071.0,1560850654.0,1498295454.841772,13,,0.0
158,arch/x86/kernel/cpu/rdrand.c,66,6,8,1312092139.0,1566744618.0,1427158373.5151515,9,,0.0
159,drivers/pinctrl/nomadik/pinctrl-ab8505.c,378,5,7,1359354225.0,1559614293.0,1360601931.7645502,4,,0.0
160,sound/synth/util_mem.c,182,3,3,1310704708.0,1558918505.0,1312604895.3461537,3,,0.0
161,sound/core/hrtimer.c,169,4,8,1311247043.0,1558918505.0,1351376154.2130177,8,,0.0
162,drivers/net/ethernet/mellanox/mlx5/core/en_accel/tls_stats.c,89,1,1,1525054581.0,1525054581.0,1525054581.0,1,,0.0
163,arch/xtensa/platforms/xtfpga/lcd.c,89,2,3,1352072234.0,1508738849.0,1386515350.258427,3,,0.0
164,drivers/gpu/drm/nouveau/nvkm/engine/disp/gk104.c,47,1,14,1346134239.0,1525783186.0,1403752680.6595745,23,,0.0
165,drivers/video/fbdev/atmel_lcdfb.c,1339,27,38,1306157047.0,1575369530.0,1326848889.9350262,22,9cb18db0701f,4.545454545454546
166,drivers/pwm/pwm-bcm2835.c,213,3,8,1412741672.0,1566634188.0,1425014359.5868545,10,,0.0
167,drivers/cpufreq/pcc-cpufreq.c,632,11,16,1311247043.0,1580053211.0,1320385238.8718355,21,1e4f63aecb53,23.809523809523807
168,drivers/gpu/drm/nouveau/nvkm/engine/nvdec/gm107.c,63,2,6,1485414992.0,1579041261.0,1538915717.142857,3,,0.0
169,sound/drivers/opl4/opl4_lib.c,252,5,7,1310704708.0,1578014181.0,1315947672.5595238,9,,0.0
170,drivers/acpi/acpica/exconvrt.c,692,5,15,1311247043.0,1578627109.0,1333051667.7095375,26,,0.0
171,net/mac80211/fils_aead.c,331,4,6,1477500125.0,1559614293.0,1478710064.0966768,6,01fba20b5976,50.0
172,drivers/clk/sunxi-ng/ccu-sun8i-r40.c,1364,5,10,1502776529.0,1576638271.0,1506304078.494135,11,c7b305267eb7,18.181818181818183
173,fs/xfs/libxfs/xfs_dir2_node.c,2341,9,85,1309728456.0,1574214365.0,1395625028.4557881,61,,0.0
174,drivers/usb/gadget/u_f.c,30,4,6,1383784886.0,1544682297.0,1405475021.0,9,,0.0
175,drivers/usb/musb/omap2430.c,523,23,60,1307354793.0,1579044332.0,1385693334.4493308,101,d8e5f0eca1e8,0.9900990099009901
176,net/ipv4/inetpeer.c,311,7,16,1306881908.0,1573093842.0,1379304096.8938906,36,71685eb4ce80,11.11111111111111
177,drivers/ata/sata_sil24.c,1364,14,17,1302853918.0,1572490785.0,1314474876.3687682,20,,0.0
178,drivers/s390/char/defkeymap.c,161,4,4,1311247043.0,1519777600.0,1356411966.546584,3,,0.0
179,drivers/gpu/drm/amd/amdgpu/mxgpu_ai.c,382,14,23,1489126697.0,1577108777.0,1500176062.1910994,35,,0.0
180,drivers/gpu/drm/gma500/tc35876x-dsi-lvds.c,810,4,5,1331193740.0,1575600181.0,1343174894.6827161,6,,0.0
181,drivers/crypto/hisilicon/zip/zip_main.c,1044,5,10,1564732672.0,1573098509.0,1566016691.7308428,10,1e67ee9344ab,20.0
182,drivers/atm/ambassador.c,2400,13,13,1303125322.0,1558350482.0,1304588376.4316666,13,,0.0
183,sound/isa/opti9xx/opti92x-ad1848.c,1197,14,24,1310183803.0,1578210485.0,1320145391.4837093,24,,0.0
184,arch/arm/mach-sa1100/pm.c,126,4,7,1308728518.0,1484423969.0,1311474791.8333333,9,,0.0
185,arch/powerpc/kvm/book3s_hv_builtin.c,918,18,52,1306464384.0,1570003224.0,1479303049.1416123,66,500871125920,4.545454545454546
186,arch/arm/mach-davinci/mux.c,116,3,3,1311247043.0,1421998815.0,1321186889.1724138,2,,0.0
187,tools/build/feature/test-pthread-attr-setaffinity-np.c,18,3,4,1421147604.0,1509520077.0,1427143460.6666667,2,,0.0
188,arch/powerpc/mm/hugetlbpage.c,685,24,53,1309226088.0,1580968228.0,1387621828.950365,119,f2b67ef90b0d,10.92436974789916
189,drivers/crypto/caam/caamalg_desc.c,1620,5,19,1479800649.0,1564560489.0,1498151146.6882715,20,48f89d2a2920,15.0
190,net/netfilter/xt_connmark.c,206,5,9,1311247043.0,1558252303.0,1394286379.5339806,10,fc6ddbecce44,30.0
191,fs/cifs/sess.c,1736,23,46,1311247043.0,1580955551.0,1409431185.1095731,56,126c97f4d0d1,1.7857142857142856
192,drivers/net/wireless/realtek/rtlwifi/rtl8188ee/sw.c,394,9,17,1364134002.0,1577079428.0,1378148817.3299491,15,cf4747d7535a,6.666666666666667
193,drivers/gpu/drm/drm_fourcc.c,395,16,23,1465448048.0,1574734454.0,1509287855.607595,33,96227287fd36,12.121212121212121
194,drivers/gpu/drm/msm/disp/mdp4/mdp4_dsi_encoder.c,172,7,7,1445228831.0,1575869550.0,1448425342.0523255,5,251e3cb1418f,20.0
195,fs/hfsplus/part_tbl.c,158,3,3,1308849302.0,1465108318.0,1312028729.493671,2,,0.0
196,drivers/rtc/rtc-lpc32xx.c,360,10,16,1311247043.0,1570357760.0,1332874961.9972222,20,,0.0
197,drivers/staging/comedi/drivers/ni_routing/ni_device_routes/pci-6254.c,1464,1,1,1538549763.0,1538549763.0,1538549763.0,1,,0.0
198,drivers/staging/greybus/arche-apb-ctrl.c,491,13,32,1450254559.0,1547468851.0,1468197639.8350306,52,1e029b836108,1.9230769230769231
199,drivers/net/ethernet/mellanox/mlxsw/spectrum_nve.c,1037,4,12,1539737594.0,1570074572.0,1540052122.9922855,13,c6b36bdd04b5,30.76923076923077
200,drivers/net/ethernet/chelsio/cxgb4/srq.c,137,3,3,1521531699.0,1551692582.0,1521776365.4671533,3,,0.0
201,drivers/watchdog/wdat_wdt.c,549,7,11,1474356651.0,1581501581.0,1481781245.7431693,12,2ba33a4e9e22,33.33333333333333
202,drivers/net/wireless/intel/iwlegacy/4965-mac.c,6851,32,130,1307517991.0,1580393761.0,1320027819.3627207,25,,0.0
203,net/atm/mpc.c,1535,13,17,1306881908.0,1558242500.0,1309722163.4469056,20,9bbe60a67be5,5.0
204,drivers/gpu/drm/amd/display/dc/dce/dce_ipp.c,267,5,8,1493018424.0,1560096470.0,1495170864.5318353,8,,0.0
205,arch/mips/bcm47xx/prom.c,181,4,10,1311247043.0,1430131676.0,1363015051.834254,10,,0.0
206,sound/soc/codecs/wm8900.c,1353,10,20,1305014297.0,1559614293.0,1330948658.354028,33,,0.0
207,drivers/gpio/gpio-rcar.c,613,20,47,1362857220.0,1573008852.0,1419784706.5220227,62,501ef0f95a57,4.838709677419355
208,arch/x86/pci/sta2x11-fixup.c,231,5,7,1333539621.0,1574303204.0,1363959611.2207792,15,,0.0
209,mm/rodata_test.c,53,4,4,1488177022.0,1559354935.0,1490829397.7924528,4,a872eb2131e9,25.0
210,arch/riscv/mm/physaddr.c,37,1,1,1577934759.0,1577934759.0,1577934759.0,1,,0.0
211,drivers/crypto/nx/nx-842.c,521,6,10,1430977761.0,1558918506.0,1432376083.946257,23,,0.0
212,net/netfilter/xt_time.c,300,4,6,1311247043.0,1573220068.0,1340953860.3833334,6,916f6efae623,16.666666666666664
213,drivers/iio/dac/ad8801.c,230,2,2,1472028260.0,1558918521.0,1472406043.7434783,3,,0.0
214,drivers/rtc/rtc-88pm860x.c,463,13,15,1311247043.0,1564456539.0,1327047409.7408206,16,dc9e47160626,6.25
215,arch/s390/hypfs/hypfs_diag0c.c,125,6,7,1423464550.0,1549201040.0,1430965873.136,8,,0.0
216,drivers/net/wireless/realtek/rtw88/efuse.c,160,1,1,1556263057.0,1556263057.0,1556263057.0,1,,0.0
217,fs/lockd/procfs.c,92,3,3,1410511220.0,1580722637.0,1422688147.8152175,4,,0.0
