,file_name,lines,authors,shas,the_first_time,the_last_time,average_date,total_shas,last_fixes,fixes_percent
219,drivers/gpu/drm/nouveau/nvkm/subdev/clk/gk104.c,516,3,12,1358123308.0,1468330568.0,1388027142.9728682,12,,0.0
220,drivers/block/ps3disk.c,580,9,12,1309506965.0,1558918512.0,1332653197.2051723,15,,0.0
221,drivers/pcmcia/db1xxx_ss.c,603,7,11,1311247043.0,1564987655.0,1321633689.4245439,12,e34b6fcf9b09,8.333333333333332
222,arch/sh/kernel/cpu/sh4a/clock-sh7770.c,70,3,3,1311247043.0,1545928331.0,1316252035.5714285,2,,0.0
223,drivers/net/wireless/ath/ath9k/dfs.c,361,6,12,1323864994.0,1526366388.0,1384146212.8864267,17,,0.0
224,arch/arm/mach-rpc/irq.c,131,5,7,1311247043.0,1558427438.0,1412983554.9541984,6,63a0666bca93,16.666666666666664
225,samples/kdb/kdb_hello.c,60,1,1,1311247043.0,1311247043.0,1311247043.0,0,,0.0
226,fs/ext4/hash.c,302,7,8,1311247043.0,1567446197.0,1381430435.4105961,9,,0.0
227,drivers/gpu/drm/amd/powerplay/hwmgr/vega12_baco.c,119,2,3,1549806419.0,1585277300.0,1550107996.7310925,3,,0.0
228,drivers/base/node.c,1029,36,52,1311247043.0,1591019301.0,1430194423.2118561,63,a21558618c5d,4.761904761904762
229,drivers/net/gtp.c,1414,20,48,1462726548.0,1588226496.0,1477507426.463225,54,bd5cd35b782a,27.77777777777778
230,scripts/dtc/livetree.c,1032,3,13,1311247043.0,1577345807.0,1382012612.0406976,12,,0.0
231,drivers/spi/spi-s3c64xx.c,1446,31,87,1311247043.0,1573616574.0,1364663788.0255878,144,379f831a9278,1.3888888888888888
232,drivers/net/ethernet/xilinx/xilinx_axienet_main.c,2079,26,68,1326904771.0,1585027427.0,1423521354.3506494,97,eb34e98baf4c,7.216494845360824
233,arch/nds32/kernel/perf_event_cpu.c,1521,3,4,1540434255.0,1567619536.0,1540472111.4654832,4,,0.0
234,tools/testing/selftests/netfilter/nf-queue.c,352,1,1,1584956070.0,1584956070.0,1584956070.0,1,,0.0
235,drivers/acpi/acpica/tbxfload.c,430,6,37,1342404936.0,1578627109.0,1406678508.372093,58,1770093c5bed,3.4482758620689653
236,drivers/i2c/busses/i2c-imx-lpi2c.c,680,7,10,1480473647.0,1585031536.0,1484160419.1867647,11,,0.0
237,drivers/phy/rockchip/phy-rockchip-dp.c,151,4,4,1455534094.0,1559008627.0,1456396680.6291392,2,,0.0
238,arch/sh/boards/mach-se/7722/irq.c,116,6,6,1311247043.0,1557820011.0,1335727947.1206896,6,102ca6606c96,16.666666666666664
239,drivers/hwmon/occ/sysfs.c,188,3,5,1541660729.0,1555400629.0,1543116362.6489363,5,b88c5049219a,20.0
240,crypto/akcipher.c,158,6,10,1434421855.0,1577966680.0,1457494545.778481,11,,0.0
241,drivers/net/wireless/intel/iwlwifi/mvm/debugfs-vif.c,824,15,34,1384246721.0,1553913112.0,1412981794.4356797,25,d156e67d3f58,4.0
242,drivers/mtd/nand/raw/cafe_nand.c,888,14,47,1306830683.0,1558242500.0,1353818005.7398648,27,,0.0
243,arch/parisc/kernel/kexec_file.c,86,1,1,1567913586.0,1567913586.0,1567913586.0,1,,0.0
244,drivers/iio/magnetometer/hmc5843_spi.c,102,7,7,1406016180.0,1559614293.0,1418353289.2156863,3,,0.0
245,drivers/media/usb/dvb-usb-v2/rtl28xxu.c,1993,34,111,1310139367.0,1582121659.0,1380362063.730055,129,845b978a871b,1.550387596899225
246,drivers/net/ethernet/qlogic/qed/qed_vf.c,1723,13,41,1462955774.0,1568340479.0,1475344584.8595474,43,25c020a90919,6.976744186046512
247,lib/smp_processor_id.c,67,9,9,1311247043.0,1570091768.0,1358098042.7313433,11,,0.0
248,drivers/gpu/drm/radeon/evergreen_dma.c,182,3,7,1376366214.0,1565489192.0,1381873424.5054946,11,,0.0
249,drivers/gpu/drm/nouveau/nvkm/engine/disp/oimmgf119.c,32,1,2,1440053659.0,1525783186.0,1458806993.03125,4,,0.0
250,drivers/gpu/drm/nouveau/nvkm/engine/gr/gp100.c,161,2,21,1468032061.0,1579072076.0,1510209208.204969,23,,0.0
251,drivers/gpu/drm/amd/amdgpu/psp_v11_0.c,835,16,40,1526021690.0,1587526957.0,1555457990.6383233,67,7044cb6c2077,1.4925373134328357
252,drivers/net/usb/asix_devices.c,1389,37,54,1306881908.0,1562022608.0,1363778318.5932326,43,5c968f48021a,2.3255813953488373
253,tools/perf/tests/switch-tracking.c,587,6,42,1408111716.0,1588148817.0,1427279488.7529812,51,,0.0
254,tools/testing/selftests/bpf/test_verifier.c,1174,18,64,1411661827.0,1576765191.0,1528776564.1422486,164,849f257f61ff,22.5609756097561
255,fs/xfs/xfs_dquot_item_recover.c,201,1,5,1588320045.0,1588320050.0,1588320046.4179103,5,,0.0
256,drivers/video/fbdev/omap2/omapfb/omapfb-ioctl.c,916,9,22,1303103900.0,1559519090.0,1315977877.287118,8,a01421e44843,12.5
257,drivers/gpu/drm/radeon/r520.c,331,8,12,1311247043.0,1559959361.0,1316564291.1752267,17,,0.0
258,drivers/block/sunvdc.c,1262,16,21,1311247043.0,1574927290.0,1366735728.7852614,26,43bfeb45109a,7.6923076923076925
259,drivers/gpu/drm/gma500/oaktrail_hdmi_i2c.c,327,5,6,1320315746.0,1384410722.0,1320792864.3088684,6,,0.0
260,drivers/input/misc/cpcap-pwrbutton.c,117,1,1,1490111442.0,1490111442.0,1490111442.0,1,,0.0
261,drivers/media/usb/pvrusb2/pvrusb2-std.c,385,4,4,1311247043.0,1559519091.0,1313094657.4103897,7,,0.0
262,drivers/net/ethernet/chelsio/cxgb4/cxgb4_fcoe.c,122,3,3,1427195686.0,1551692582.0,1428219222.172131,3,,0.0
263,drivers/media/platform/vsp1/vsp1_brx.c,453,5,28,1373450626.0,1552306423.0,1442449243.7726269,7,,0.0
264,drivers/net/ppp/ppp_async.c,1023,12,14,1307200791.0,1575877139.0,1314006187.0175953,13,08cbc75f9602,7.6923076923076925
265,tools/testing/selftests/bpf/progs/test_get_stack_rawtp.c,101,3,6,1524925695.0,1579500405.0,1532541775.4752476,8,3e689141e64d,12.5
266,arch/mips/sgi-ip22/ip22-hpc.c,64,3,3,1311247043.0,1509520077.0,1317069460.9375,2,,0.0
267,drivers/gpu/host1x/hw/channel_hw.c,245,6,17,1363941243.0,1559009404.0,1420961284.8244898,20,8bbad1ba3196,10.0
268,drivers/clk/sprd/mux.c,76,1,1,1512651427.0,1512651427.0,1512651427.0,1,,0.0
269,sound/core/seq/seq_fifo.c,282,5,13,1311247043.0,1566696104.0,1342381685.2801418,13,7bd800915677,7.6923076923076925
270,arch/powerpc/math-emu/fmadd.c,52,2,3,1311247043.0,1509520077.0,1318354295.9230769,2,,0.0
271,drivers/staging/comedi/drivers/addi_apci_2200.c,143,7,26,1311247043.0,1510037923.0,1359309876.4335663,53,,0.0
272,net/netfilter/xt_dscp.c,110,4,4,1311247043.0,1559614293.0,1316903203.581818,3,,0.0
273,drivers/net/dsa/mv88e6xxx/global2.c,1178,8,45,1472798733.0,1582889981.0,1493309647.009338,56,0395823b8d9a,3.571428571428571
274,drivers/staging/gasket/apex_driver.c,726,7,25,1530283778.0,1568074768.0,1532228757.9944904,35,0a8f41023e8a,2.857142857142857
275,drivers/gpu/drm/panel/panel-arm-versatile.c,376,3,7,1517833213.0,1575702215.0,1519106484.1276596,9,,0.0
276,drivers/iommu/intel-trace.c,14,1,1,1567750491.0,1567750491.0,1567750491.0,1,,0.0
277,drivers/gpu/drm/i915/gvt/handlers.c,3621,38,122,1461580136.0,1588907649.0,1492521356.0151892,150,971afec3a537,7.333333333333333
278,arch/microblaze/mm/fault.c,295,11,13,1311247043.0,1585746517.0,1321351733.742373,17,,0.0
279,net/netfilter/nft_log.c,300,6,17,1381376480.0,1559614293.0,1442592161.23,23,7eced5ab5a73,8.695652173913043
280,drivers/ata/ahci_st.c,253,8,13,1393397241.0,1559614293.0,1400763413.2806325,17,,0.0
281,block/bsg-lib.c,412,9,25,1312121109.0,1576571009.0,1465623524.643204,37,c44a4edb2093,10.81081081081081
282,drivers/gpu/drm/amd/powerplay/smumgr/ci_smumgr.c,2962,9,35,1504870473.0,1585277300.0,1506730810.2913573,33,14b284832e7d,3.0303030303030303
283,drivers/pinctrl/stm32/pinctrl-stm32f469.c,1578,2,2,1491547381.0,1512006408.0,1491586276.488593,2,,0.0
284,drivers/video/fbdev/omap2/omapfb/displays/connector-hdmi.c,315,3,4,1449656908.0,1559614293.0,1450331623.279365,4,,0.0
285,tools/testing/selftests/bpf/prog_tests/link_pinning.c,105,1,1,1583152319.0,1583152319.0,1583152319.0,1,,0.0
286,drivers/power/reset/axxia-reset.c,88,4,4,1400814518.0,1559085478.0,1406064936.8977273,4,,0.0
287,sound/pci/au88x0/au88x0_game.c,121,7,7,1311247043.0,1558918505.0,1317079464.3884296,7,,0.0
288,arch/powerpc/platforms/85xx/p1023_rdb.c,115,9,11,1305807613.0,1558918501.0,1326788828.5304348,4,,0.0
289,drivers/cpuidle/cpuidle-big_little.c,230,9,11,1371030001.0,1559614293.0,1382672242.247826,11,,0.0
290,arch/x86/math-emu/reg_add_sub.c,334,2,2,1311247043.0,1509520077.0,1311840674.8383234,1,,0.0
291,drivers/acpi/acpica/exmutex.c,506,4,10,1311247043.0,1578627109.0,1329818179.5948617,18,,0.0
292,drivers/bus/sunxi-rsb.c,782,7,9,1445604091.0,1582291646.0,1446813379.4501278,9,e2bf801ecd4e,22.22222222222222
293,net/xdp/xdp_umem.c,464,12,45,1525237283.0,1590372239.0,1538559111.512931,51,b16a87d0aef7,39.21568627450981
294,drivers/char/hw_random/xgene-rng.c,413,7,8,1408695998.0,1585991254.0,1411634071.0096853,8,,0.0
295,drivers/firmware/dmi-sysfs.c,698,6,6,1311247043.0,1558242500.0,1314059493.3739254,6,,0.0
296,tools/perf/tests/bpf-script-example.c,49,2,5,1444797680.0,1560421745.0,1450370383.3469388,7,,0.0
297,drivers/pinctrl/mvebu/pinctrl-mvebu.c,834,15,27,1347529303.0,1571235137.0,1379883827.7278178,36,7864d92621b6,2.7777777777777777
298,arch/arm/mach-dove/irq.c,84,6,8,1311247043.0,1564581414.0,1365491203.202381,13,5d6bed2a9c8b,7.6923076923076925
299,arch/powerpc/kernel/msi.c,39,5,6,1311247043.0,1558918501.0,1376970847.1538463,5,78e7b15e17ac,20.0
300,drivers/gpu/drm/amd/display/dc/clk_mgr/dce110/dce110_clk_mgr.c,295,5,6,1555933175.0,1568963604.0,1556806544.379661,5,,0.0
301,arch/sparc/kernel/sys_sparc32.c,238,8,19,1311247043.0,1523082628.0,1355246874.7689075,35,,0.0
302,drivers/misc/cxl/guest.c,1198,8,18,1457065596.0,1558918501.0,1457884956.2813022,23,edeb304f6597,13.043478260869565
303,drivers/lightnvm/pblk-rb.c,858,8,33,1492260950.0,1556973490.0,1499917682.160839,37,b4cdc4260edf,2.7027027027027026
304,arch/sparc/mm/leon_mm.c,352,4,8,1311247043.0,1509520077.0,1319234463.1079545,7,,0.0
305,drivers/bluetooth/hci_ldisc.c,932,30,73,1311247043.0,1564457625.0,1378865251.9860516,80,b36a1552d731,6.25
306,drivers/gpu/drm/lima/lima_vm.c,323,1,5,1552134012.0,1579180315.0,1558260790.993808,5,,0.0
307,arch/arm/plat-samsung/gpio-samsung.c,1324,14,21,1314707948.0,1578126051.0,1318524770.9070997,5,,0.0
308,block/partitions/cmdline.c,156,5,5,1378880409.0,1555587900.0,1434608700.0576923,6,,0.0
309,arch/x86/kernel/dumpstack.c,448,18,48,1311247043.0,1576685510.0,1457034950.015625,76,9fe6299dde58,13.157894736842104
310,drivers/gpu/drm/nouveau/nvkm/engine/gr/nv04.c,1426,4,17,1308546031.0,1460107480.0,1373411031.064516,19,,0.0
311,drivers/staging/octeon/ethernet-rgmii.c,158,1,1,1580879472.0,1580879472.0,1580879472.0,32,,0.0
312,drivers/staging/comedi/drivers/das08.c,470,5,56,1311247043.0,1554020250.0,1378013650.5893617,114,,0.0
313,arch/powerpc/platforms/powernv/opal-call.c,295,8,8,1551180635.0,1573391433.0,1551690233.1932204,9,1702877621ff,11.11111111111111
314,drivers/mtd/nand/raw/nand_onfi.c,312,1,3,1536251930.0,1541318982.0,1536546103.8044872,6,,0.0
315,drivers/usb/renesas_usbhs/mod_gadget.c,1193,21,81,1307341083.0,1571202873.0,1340062886.0159261,99,4d599cd3a097,8.080808080808081
316,drivers/gpu/drm/omapdrm/omap_drv.c,800,21,95,1321070980.0,1582694712.0,1464629404.22125,159,63daf4e16654,0.628930817610063
317,tools/perf/util/evsel_fprintf.c,241,8,21,1460634301.0,1588215076.0,1479667727.93361,25,e7a06a535357,4.0
318,drivers/gpu/drm/tegra/drm.c,1386,24,107,1352986102.0,1585142163.0,1456749287.1666667,157,501be6c1c724,4.45859872611465
319,drivers/staging/rtl8712/usb_ops_linux.c,507,17,26,1311247043.0,1573781308.0,1337641319.0749507,32,,0.0
320,drivers/scsi/arm/cumana_2.c,516,6,6,1311247043.0,1559614293.0,1313455834.6550388,7,,0.0
321,drivers/gpio/gpio-xgs-iproc.c,319,4,4,1571966823.0,1578928080.0,1572004250.6081505,5,9cc7a18bcbd4,40.0
322,arch/arm/mach-bcm/bcm63xx_pmb.c,215,3,3,1429239040.0,1558918501.0,1429858284.339535,4,3cc630564e1e,25.0
323,drivers/net/wireless/intersil/orinoco/orinoco_nortel.c,323,5,5,1306480715.0,1438836391.0,1308742359.5758514,1,,0.0
324,drivers/staging/qlge/qlge_ethtool.c,742,13,16,1306881908.0,1584030984.0,1334782596.7331536,8,,0.0
325,mm/sparse.c,967,38,83,1311247043.0,1586174833.0,1466197326.8583248,115,4627d76dcf04,11.304347826086957
326,fs/nfs/callback.c,465,12,44,1311247043.0,1554783217.0,1363987416.7505376,59,0ad30ff67bd3,5.084745762711865
327,drivers/power/reset/vexpress-poweroff.c,153,7,10,1350554327.0,1558918521.0,1379030200.359477,11,09bebb1adb21,9.090909090909092
328,sound/soc/ti/davinci-evm.c,537,11,19,1305014297.0,1584944474.0,1377329526.3314712,7,,0.0
329,drivers/usb/serial/mos7840.c,1804,20,52,1311247043.0,1573108144.0,1345373990.8985589,93,92fe35fb9c70,5.376344086021505
330,tools/testing/selftests/memfd/memfd_test.c,1078,9,13,1407479132.0,1517386780.0,1423392685.8028896,13,,0.0
331,drivers/clk/hisilicon/clk-hix5hd2.c,319,8,11,1398053247.0,1559354917.0,1407845049.680251,12,,0.0
332,arch/sh/boards/board-titan.c,21,2,2,1311247043.0,1545928306.0,1322422341.2380953,1,,0.0
333,drivers/acpi/bgrt.c,122,8,8,1327987160.0,1559614293.0,1372858941.8442624,10,,0.0
334,sound/soc/ti/omap-mcbsp.c,1465,17,47,1311247043.0,1584944474.0,1437243334.8395905,5,3e802e90ffcc,20.0
335,tools/perf/perf.c,554,17,70,1311247043.0,1567255453.0,1371761266.8465705,96,61a461fcbd62,1.0416666666666665
336,net/ipv4/ah4.c,599,16,22,1311247043.0,1583999422.0,1327083454.676127,27,,0.0
337,net/sched/cls_rsvp6.c,24,2,2,1311247043.0,1558918501.0,1321566687.0833333,1,,0.0
338,lib/interval_tree_test.c,139,5,9,1349685083.0,1558242500.0,1421152699.9064748,8,,0.0
339,drivers/misc/genwqe/card_sysfs.c,295,4,5,1386567043.0,1559085483.0,1388751830.4881356,7,,0.0
340,drivers/platform/x86/surface3_button.c,247,3,3,1480925433.0,1559354935.0,1481323855.862348,3,,0.0
341,tools/perf/util/demangle-java.c,202,3,5,1448848940.0,1562210484.0,1451044820.420792,6,,0.0
342,tools/power/acpi/tools/acpidump/apdump.c,402,3,14,1396586382.0,1578627109.0,1407399054.074627,23,,0.0
343,drivers/media/dvb-frontends/stv0900_core.c,1966,9,17,1311247043.0,1562277092.0,1313853069.9832146,16,,0.0
344,drivers/net/ethernet/cavium/liquidio/cn23xx_pf_device.c,1512,8,20,1472612605.0,1550310790.0,1477434376.5337303,21,05a6b4cae8c0,14.285714285714285
345,drivers/staging/most/i2c/i2c.c,373,3,15,1437725514.0,1583820160.0,1450976541.5576408,16,,0.0
346,drivers/char/xillybus/xillybus_core.c,2104,9,41,1372071347.0,1559354897.0,1378633326.3193917,7,,0.0
347,lib/test_hmm.c,1164,1,1,1587531026.0,1587531026.0,1587531026.0,1,,0.0
348,mm/gup_benchmark.c,200,10,12,1510903882.0,1585746341.0,1545672985.81,12,a7c46c0c0e3d,25.0
349,arch/sh/drivers/pci/ops-sh5.c,65,2,2,1311247043.0,1545928309.0,1314857524.0153847,2,,0.0
350,drivers/mtd/nand/raw/mxic_nand.c,580,2,2,1566199148.0,1571884174.0,1566208949.7689655,2,,0.0
351,drivers/watchdog/sa1100_wdt.c,216,9,9,1311247043.0,1560994126.0,1336736061.9583333,9,027d89d96b68,11.11111111111111
352,drivers/gpu/drm/sun4i/sun8i_ui_scaler.c,187,1,3,1512083144.0,1541330809.0,1516931687.026738,3,,0.0
353,sound/pci/emu10k1/emu10k1_callback.c,537,7,8,1311247043.0,1558918505.0,1313245032.7206705,7,,0.0
354,drivers/net/ethernet/netronome/nfp/ccm_mbox.c,743,2,5,1559715094.0,1562586791.0,1559891217.347241,5,,0.0
355,drivers/media/rc/keymaps/rc-dib0700-nec.c,120,5,6,1309672992.0,1561347734.0,1378360178.3416667,6,,0.0
356,drivers/video/fbdev/riva/rivafb-i2c.c,166,2,2,1311247043.0,1356066459.0,1312327028.9277108,1,,0.0
357,mm/kasan/init.c,504,6,10,1439426244.0,1552318231.0,1509669276.6944444,6,5c0198b6fb73,16.666666666666664
358,drivers/s390/net/ctcm_fsms.c,2291,10,10,1311247043.0,1566290802.0,1314487624.6931472,10,,0.0
359,drivers/gpu/drm/r128/r128_irq.c,118,5,5,1311247043.0,1563237728.0,1329688777.8050847,5,,0.0
360,arch/arm/kernel/head-inflate-data.c,59,2,2,1503593658.0,1559614293.0,1504543160.2881355,2,,0.0
361,arch/sh/kernel/cpu/clock-cpg.c,78,3,5,1307682648.0,1509520077.0,1318396361.974359,6,,0.0
362,sound/isa/gus/gus_mixer.c,175,4,4,1311247043.0,1578014211.0,1317817242.3485715,3,,0.0
363,drivers/gpu/drm/armada/armada_gem.c,552,16,22,1345010389.0,1564890091.0,1358912254.8532608,34,,0.0
364,drivers/net/ethernet/sfc/mtd.c,124,6,10,1311247043.0,1559614293.0,1335230214.0564516,20,,0.0
365,drivers/tty/serial/sirfsoc_uart.c,1503,13,42,1321543024.0,1519367916.0,1373978729.2987359,61,96c611c2b7bc,1.639344262295082
366,mm/oom_kill.c,1140,31,119,1307200791.0,1580393666.0,1441168236.5157895,206,941f762bcb27,8.25242718446602
367,drivers/slimbus/stream.c,477,2,2,1530773665.0,1558681060.0,1531124701.4150944,2,,0.0
368,drivers/gpu/drm/ast/ast_mode.c,1483,14,44,1330494004.0,1588820800.0,1449621886.9028995,84,d6ddbd5c97d1,5.952380952380952
369,fs/crypto/keysetup_v1.c,321,1,3,1564918545.0,1579501918.0,1565009407.1869159,5,,0.0
370,fs/freevxfs/vxfs_olt.c,129,2,2,1311247043.0,1464655513.0,1319571533.620155,1,,0.0
371,arch/mips/kernel/ftrace.c,417,15,19,1311247043.0,1559885800.0,1343115244.3898306,20,8712b27c5723,10.0
372,drivers/soc/actions/owl-sps.c,320,3,6,1488053397.0,1525766933.0,1497097942.7625,6,,0.0
373,net/caif/cfserl.c,188,5,6,1311247043.0,1559008641.0,1313498006.8882978,5,,0.0
374,sound/soc/codecs/sta32x.c,1179,13,29,1308725964.0,1558918501.0,1363550988.8210347,49,148388f37539,4.081632653061225
375,drivers/clocksource/timer-tegra.c,416,10,27,1311247043.0,1560848638.0,1517798404.5673077,9,59d43c958953,11.11111111111111
376,drivers/usb/serial/usb-serial.c,1448,14,80,1311247043.0,1582601061.0,1356494541.3570442,104,fdb838efa31e,4.807692307692308
377,net/bridge/netfilter/ebt_limit.c,129,4,4,1311247043.0,1558242500.0,1317703853.5581396,3,,0.0
378,drivers/staging/fbtft/fb_ili9320.c,269,12,16,1419991875.0,1567758652.0,1428219811.0817845,20,,0.0
379,drivers/tty/tty_mutex.c,60,4,11,1311247043.0,1509520077.0,1384524958.4,17,e9036d066236,5.88235294117647
380,arch/x86/kernel/apic/apic.c,2882,62,133,1306926297.0,1588678036.0,1380092461.59542,208,979923871f69,6.25
381,drivers/clocksource/numachip.c,88,4,5,1442829745.0,1559085476.0,1445943172.6022727,5,,0.0
382,tools/testing/selftests/powerpc/benchmarks/mmap_bench.c,90,3,4,1464876121.0,1559008638.0,1493523502.9222221,4,,0.0
383,arch/arm/mach-ixp4xx/vulcan-setup.c,282,7,10,1309706661.0,1578805489.0,1339221616.3404255,10,140d90098fed,10.0
384,drivers/video/fbdev/via/via_aux_vt1622.c,35,2,2,1311960329.0,1558350495.0,1319000048.0285714,2,,0.0
385,arch/powerpc/kvm/book3s_pr.c,2139,32,139,1309277878.0,1584528216.0,1398171160.3501637,173,b2fa4f9088db,2.312138728323699
386,drivers/usb/host/ehci-pci.c,427,14,21,1311247043.0,1582025578.0,1341842707.5503514,35,,0.0
387,drivers/leds/leds-gpio-register.c,42,3,4,1311247043.0,1559614293.0,1326740891.0238094,3,,0.0
388,drivers/staging/rtl8188eu/hal/odm_rtl8188e.c,341,8,28,1377095635.0,1578228576.0,1431863106.9794722,8,,0.0
389,net/sctp/diag.c,540,11,20,1460619333.0,1583393592.0,1466921528.3888888,10,83f73c5bb7b9,20.0
390,drivers/net/ethernet/intel/e1000e/ptp.c,356,12,20,1358297209.0,1579413433.0,1397844260.8089888,23,,0.0
391,sound/soc/sh/dma-sh7760.c,335,8,12,1305014297.0,1584944430.0,1341355846.6268656,19,02a07872f84f,5.263157894736842
392,arch/c6x/platforms/timer64.c,241,8,8,1317697533.0,1585316372.0,1340038185.3278008,8,,0.0
393,drivers/gpu/drm/armada/armada_debugfs.c,111,6,8,1345010389.0,1564890091.0,1429342097.0990992,10,433e404f07be,10.0
394,drivers/watchdog/ziirave_wdt.c,748,8,29,1448955167.0,1584069098.0,1484413965.9411764,31,,0.0
395,drivers/block/paride/pf.c,1080,12,16,1311247043.0,1574927290.0,1333484199.2592592,15,ecf4d59a4ebf,13.333333333333334
396,sound/usb/usx2y/usb_stream.c,756,6,8,1311247043.0,1558315142.0,1323292831.6415343,9,,0.0
397,drivers/w1/slaves/w1_ds2406.c,154,3,5,1403008925.0,1559519086.0,1408671919.168831,5,,0.0
398,sound/isa/gus/gus_uart.c,243,4,4,1311247043.0,1558918505.0,1314133133.9711933,3,,0.0
399,drivers/base/test/property-entry-test.c,475,2,2,1575427995.0,1578281855.0,1575434003.1263158,2,eabd5e7d8bf5,50.0
400,drivers/clk/davinci/pll-dm646x.c,85,2,3,1521121944.0,1527225107.0,1521552755.482353,3,,0.0
401,arch/sparc/kernel/of_device_64.c,728,5,8,1311247043.0,1542352021.0,1321333233.3447802,8,,0.0
402,arch/powerpc/platforms/44x/sam440ep.c,73,6,6,1309766184.0,1558918501.0,1318810246.369863,5,,0.0
403,drivers/greybus/module.c,236,7,13,1461408444.0,1566690867.0,1466055329.3855932,1,,0.0
404,net/sunrpc/cache.c,1920,32,65,1311247043.0,1586109442.0,1356593674.2479167,77,5fcaf6982d11,5.194805194805195
405,drivers/usb/usbip/vhci_sysfs.c,477,12,21,1306448328.0,1526645622.0,1427477020.865828,17,,0.0
406,security/selinux/ss/avtab.c,665,7,9,1311247043.0,1583391343.0,1350573885.8360903,8,,0.0
407,sound/soc/codecs/max98925.c,650,6,9,1425887434.0,1559614293.0,1432545428.3107693,14,,0.0
408,tools/testing/selftests/powerpc/pmu/ebb/event_attributes_test.c,133,3,3,1402410190.0,1559008638.0,1404230263.18797,3,,0.0
409,sound/soc/sh/rcar/dvc.c,378,4,47,1399542289.0,1544601838.0,1437526710.441799,73,,0.0
410,drivers/net/ethernet/brocade/bna/bfa_cee.c,279,6,8,1303125322.0,1559085486.0,1312783291.9283154,10,,0.0
411,net/openvswitch/flow_netlink.c,3621,41,94,1380795407.0,1582122189.0,1446943389.5056615,106,46ebe2834ba5,8.49056603773585
412,drivers/mtd/parsers/ar7part.c,129,9,10,1307701108.0,1558581279.0,1320082941.1782947,1,,0.0
413,net/6lowpan/nhc_ghc_ext_frag.c,24,2,2,1449672387.0,1558918501.0,1454224308.4166667,2,,0.0
414,fs/udf/truncate.c,290,5,7,1311247043.0,1578407342.0,1318282878.0965517,7,,0.0
415,net/netfilter/xt_hashlimit.c,1331,32,48,1311247043.0,1582156754.0,1390625994.7539864,55,99b79c3900d4,12.727272727272727
416,drivers/thermal/imx_thermal.c,930,20,35,1372055444.0,1584088094.0,1447619590.727957,44,cf1ba1d73a33,4.545454545454546
417,net/ipv4/fib_trie.c,3016,31,125,1306881908.0,1590468977.0,1412423499.0537136,179,af7888ad9edb,12.290502793296088
418,drivers/s390/crypto/zcrypt_card.c,187,4,7,1472094963.0,1583983195.0,1481359991.9465241,9,,0.0
419,sound/core/rawmidi.c,1929,12,40,1307980322.0,1588830296.0,1355694283.097978,41,,0.0
420,drivers/misc/eeprom/max6875.c,207,7,7,1311247043.0,1563794776.0,1319864797.7439613,8,,0.0
421,arch/powerpc/sysdev/fsl_lbc.c,431,10,12,1306477511.0,1558918501.0,1330916302.4315546,12,,0.0
422,arch/parisc/math-emu/dfcmp.c,168,2,2,1311247043.0,1558670650.0,1312719802.5654762,1,,0.0
423,drivers/staging/comedi/drivers/ni_tio.c,1842,9,73,1311247043.0,1584213177.0,1426000347.9305103,109,a7ed5b3e7dca,1.834862385321101
424,samples/bpf/syscall_tp_user.c,108,3,4,1501833610.0,1559009409.0,1505995561.648148,4,,0.0
425,net/netfilter/xt_HMARK.c,368,7,10,1335916187.0,1572628324.0,1345550821.6304348,11,,0.0
426,drivers/staging/comedi/drivers/adq12b.c,243,3,25,1311247043.0,1510037923.0,1380403533.4609053,37,,0.0
427,drivers/net/ethernet/atheros/atlx/atlx.c,266,8,10,1303125322.0,1575941031.0,1309881450.0150375,11,,0.0
428,drivers/infiniband/hw/hfi1/driver.c,1759,27,79,1438240663.0,1578271348.0,1472834415.4599204,67,5ffd048698ea,8.955223880597014
429,net/netfilter/nf_nat_core.c,1206,23,63,1311247043.0,1568337185.0,1449414928.1890547,88,5bdac418f33f,10.227272727272728
430,arch/arm/mach-mmp/pxa168.c,176,12,18,1304306998.0,1565250444.0,1326206867.8125,24,12d3a30db4a3,4.166666666666666
431,arch/h8300/lib/ashldi3.c,25,2,2,1422384495.0,1509520077.0,1425869918.28,2,,0.0
432,tools/testing/selftests/clone3/clone3_clear_sighand.c,129,2,3,1571028338.0,1574038184.0,1571096458.4263566,3,11fde161ab37,66.66666666666666
433,drivers/dma/mcf-edma.c,323,3,4,1534678036.0,1561455799.0,1535388813.8421052,4,,0.0
434,drivers/gpu/drm/i915/gvt/gtt.c,2854,26,85,1459178596.0,1588907649.0,1492467171.5693762,100,0e9d7bb293f3,8.0
435,drivers/xen/xen-stub.c,90,2,3,1359029819.0,1558252302.0,1361246251.5555556,4,,0.0
436,drivers/gpu/drm/sti/sti_gdp.c,956,14,39,1406717315.0,1583829073.0,1439637294.3817992,48,070473bcf703,2.083333333333333
437,drivers/leds/leds-lm3692x.c,541,3,14,1513052150.0,1578300533.0,1534678568.5286508,15,,0.0
438,drivers/firmware/efi/libstub/alignedmem.c,57,1,1,1585296580.0,1585296580.0,1585296580.0,1,,0.0
439,drivers/gpu/drm/nouveau/nvkm/subdev/fb/nv10.c,70,1,9,1323701493.0,1440053660.0,1370652278.4285715,7,,0.0
440,drivers/firmware/efi/efi-bgrt.c,88,9,15,1348826225.0,1580450783.0,1433141511.7613637,8,792ef14df5c5,25.0
