130,7281c8dec8a8,sched/core: Fix possible Spectre-v1 indexing for sched_prio_to_weight[],kernel/sched/core.c,6
131,247f2f6f3c70,sched/core: Don't schedule threads on pre-empted vCPUs,kernel/sched/core.c,3
132,b5bf9a90bbeb,sched/core: Introduce set_special_state(),kernel/sched/core.c,1
133,85f1abe0019f,"kthread, sched/wait: Fix kthread_parkme() completion issue",kernel/sched/core.c,21
134,3eda69c92d47,kernel/fork.c: detect early free of a live mm,kernel/sched/core.c,1
135,adcc8da8859b,sched/core: Simplify helpers for rq clock update skip requests,kernel/sched/core.c,1
136,7d4dd4f159b9,sched: add do_sched_yield() helper; remove in-kernel call to sched_yield(),kernel/sched/core.c,6
137,b720342849fe,sched/core: Update preempt_notifier_key to modern API,kernel/sched/core.c,6
138,00357f5ec5d6,sched/nohz: Clean up nohz enter/exit,kernel/sched/core.c,1
139,e022e0d38ad4,sched/fair: Update blocked load from NEWIDLE,kernel/sched/core.c,1
140,b7031a02ec75,sched/fair: Add NOHZ_STATS_KICK,kernel/sched/core.c,2
141,a22e47a4e3f5,sched/core: Convert nohz_flags to atomic_t,kernel/sched/core.c,3
142,14a7405b2e81,sched/core: Undefine tracepoint creation at the end of core.c,kernel/sched/core.c,2
143,325ea10c0809,sched/headers: Simplify and clean up header usage in the scheduler,kernel/sched/core.c,13
144,97fb7a0a8944,sched: Clean up and harmonize the coding style of the scheduler code base,kernel/sched/core.c,3
145,dcdedb24159b,sched/nohz: Remove the 1 Hz tick code,kernel/sched/core.c,29
146,d84b31313ef8,sched/isolation: Offload residual 1Hz scheduler tick,kernel/sched/core.c,92
147,77a021be383e,sched/core: Rename init_rq_hrtick() to hrtick_rq_init(),kernel/sched/core.c,3
148,269d599271fa,sched/core: Fix DEBUG_SPINLOCK annotation for rq->lock,kernel/sched/core.c,16
149,c53593e5cb69,"sched, cgroup: Don't reject lower cpu.max on ancestors",kernel/sched/core.c,10
150,4de373a12f3c,"cpumask: make cpumask_size() return ""unsigned int""",kernel/sched/core.c,1
151,32e839dda3ba,sched/fair: Use a recently used CPU as an idle candidate and the basis for SIS,kernel/sched/core.c,1
152,b85c8b71bf8d,sched/core: Optimize ttwu_stat(),kernel/sched/core.c,8
153,70216e18e519,"membarrier: Provide core serializing command, *_SYNC_CORE",kernel/sched/core.c,13
154,306e060435d7,membarrier: Document scheduler barrier requirements,kernel/sched/core.c,26
155,3ccfebedd8cf,"powerpc, membarrier: Skip memory barrier in switch_mm()",kernel/sched/core.c,10
156,c96f5471ce7d,delayacct: Account blkio completion on the correct task,kernel/sched/core.c,3
157,794a56ebd9a5,sched/cpufreq: Change the worker kthread to SCHED_DEADLINE,kernel/sched/core.c,11
158,34be39305a77,"sched/deadline: Implement ""runtime overrun signal"" support",kernel/sched/core.c,1
159,31cb1bc0dc94,sched/core: Rework and clarify prepare_lock_switch(),kernel/sched/core.c,49
160,2064a5ab0470,sched/core: Fix kernel-doc warnings after code movement,kernel/sched/core.c,11
161,11db855c3d06,"Revert ""cpuset: Make cpuset hotplug synchronous""",kernel/sched/core.c,1
162,a0982dfa03ef,sched: Stop resched_cpu() from sending IPIs to offline CPUs,kernel/sched/core.c,2
163,1599a185f0e6,cpuset: Make cpuset hotplug synchronous,kernel/sched/core.c,1
164,765cc3a4b224,sched/core: Optimize sched_feat() for !CONFIG_SCHED_DEBUG builds,kernel/sched/core.c,6
165,edb9382175c3,sched/isolation: Move isolcpus= handling to the housekeeping code,kernel/sched/core.c,1
166,de201559df87,sched/isolation: Introduce housekeeping flags,kernel/sched/core.c,4
167,204c083a0093,sched/isolation: Rename is_housekeeping_cpu() to housekeeping_cpu(),kernel/sched/core.c,3
168,7863406143d8,sched/isolation: Move housekeeping related code to its own file,kernel/sched/core.c,1
169,d41bf8c9deae,"cgroup, sched: Move basic cpu stats from cgroup.stat to cpu.stat",kernel/sched/core.c,4
170,0032f4e88976,rcutorture: Dump writer stack if stalled,kernel/sched/core.c,1
171,f79c3ad61896,"sched,rcu: Make cond_resched() provide RCU quiescent state",kernel/sched/core.c,1
172,7c2102e56a3f,sched: Make resched_cpu() unconditional,kernel/sched/core.c,1
173,0d5936344f30,sched: Implement interface for cgroup unified hierarchy,kernel/sched/core.c,171
174,a1f7164c7b8b,sched: Misc preps for cgroup unified hierarchy interface,kernel/sched/core.c,4
175,9059393e4ec1,sched/fair: Use reweight_entity() for set_user_nice(),kernel/sched/core.c,15
176,5d68cc95fb24,sched/debug: Ignore TASK_IDLE for SysRq-W,kernel/sched/core.c,23
177,abca5fc535a3,"sched_rr_get_interval(): move compat to native, get rid of set_fs()",kernel/sched/core.c,30
178,4ff9083b8a9a,sched/core: WARN() when migrating to an offline CPU,kernel/sched/core.c,4
179,50e76632339d,sched/cpuset/pm: Fix cpuset vs. suspend-resume bugs,kernel/sched/core.c,3
180,22e4ebb97582,membarrier: Provide expedited private command,kernel/sched/core.c,25
181,23a9b748a3d2,sched: Replace spin_unlock_wait() with lock/unlock pair,kernel/sched/core.c,2
182,d89e588ca408,locking: Introduce smp_mb__after_spinlock(),kernel/sched/core.c,2
183,20435d84e5f2,sched/debug: Intruduce task_state_to_char() helper function,kernel/sched/core.c,4
184,18f08dae1999,sched/core: Remove unnecessary initialization init_idle_bootup_task(),kernel/sched/core.c,5
185,5b713a3d949b,sched/core: Reuse put_prev_task(),kernel/sched/core.c,1
186,955dbdf4ce87,sched: Allow migrating kthreads into online but inactive CPUs,kernel/sched/core.c,7
187,bf50f0e8a030,sched/core: Fix some documentation build warnings,kernel/sched/core.c,1
188,8887cd99038b,sched/rt: Move RT related code from sched/core.c to sched/rt.c,kernel/sched/core.c,315
189,06a76fe08d4d,sched/deadline: Move DL related code from sched/core.c to sched/deadline.c,kernel/sched/core.c,6
190,e1d4eeec5aaa,sched/cpuset: Only offer CONFIG_CPUSETS if SMP is enabled,kernel/sched/core.c,3
191,5822a454d6d2,sched/wait: Move bit_wait_table[] and related functionality from sched/core.c to sched/wait_bit.c,kernel/sched/core.c,2
192,ac6424b981bc,sched/wait: Rename wait_queue_t => wait_queue_entry_t,kernel/sched/core.c,1
193,252d2a4117bc,sched/core: Idle_task_exit() shouldn't use switch_mm_irqs_off(),kernel/sched/core.c,1
194,d7d34d5e4614,sched: Rely on synchronize_rcu_mult() de-duplication,kernel/sched/core.c,1
195,f5832c1998af,sched/core: Omit building stop_sched_class when !SMP,kernel/sched/core.c,30
196,3effcb4247e7,sched/deadline: Use the revised wakeup rule for suspending constrained dl tasks,kernel/sched/core.c,2
197,daec57983670,sched/deadline: Reclaim bandwidth not used by dl tasks,kernel/sched/core.c,10
198,2d4283e9d583,sched/deadline: Make GRUB a task's flag,kernel/sched/core.c,2
199,4da3abcefe17,sched/deadline: Do not reclaim the whole CPU bandwidth,kernel/sched/core.c,11
200,c52f14d38462,sched/deadline: Implement GRUB accounting,kernel/sched/core.c,2
201,387e31300b57,sched/deadline: Fix the update of the total -deadline utilization,kernel/sched/core.c,14
202,209a0cbda7a0,sched/deadline: Improve the tracking of active utilization,kernel/sched/core.c,3
203,1c3c5eab1715,sched/core: Enable might_sleep() and smp_processor_id() checks early,kernel/sched/core.c,3
204,896bbb252258,sched/core: Allow __sched_setscheduler() in interrupts when PI is not used,kernel/sched/core.c,2
205,73215849dfbf,sched/core: Use the new llist_for_each_entry_safe() primitive,kernel/sched/core.c,3
206,8d5dc5126bb2,sched/topology: Small cleanup,kernel/sched/core.c,1
207,2e44b7ddf8ab,sched/clock: Use late_initcall() instead of sched_init_smp(),kernel/sched/core.c,2
208,8663effb24f9,sched/core: Call __schedule() from do_idle() without enabling preemption,kernel/sched/core.c,25
209,bcbfdd01dce5,rcu: Make non-preemptive schedule be Tasks RCU quiescent state,kernel/sched/core.c,1
210,30e03acda5fd,cpuset: Remove cpuset_update_active_cpus()'s parameter.,kernel/sched/core.c,2
211,b91473ff6e97,"sched,tracing: Update trace_sched_pi_setprio()",kernel/sched/core.c,1
212,acd58620e415,sched/rtmutex: Refactor rt_mutex_setprio(),kernel/sched/core.c,53
213,e96a7705e7d3,sched/rtmutex/deadline: Fix a PI crash for deadline tasks,kernel/sched/core.c,2
214,d7921a5ddab8,sched/core: Fix rq lock pinning warning after call balance callbacks,kernel/sched/core.c,3
215,15ff991e8047,sched/core: Avoid double update_rq_clock() in move_queued_task(),kernel/sched/core.c,2
216,7a57f32a4d5c,sched/core: Avoid obvious double update_rq_clock(),kernel/sched/core.c,10
217,bce4dc80c66a,sched/core: Simplify update_rq_clock() in __schedule(),kernel/sched/core.c,3
218,77558e4d01ac,sched/core: Make sched_ttwu_pending() atomic in time,kernel/sched/core.c,3
219,7134b3e94161,sched/core: Add ENQUEUE_NOCLOCK to ENQUEUE_RESTORE,kernel/sched/core.c,4
220,0a67d1ee30ef,"sched/core: Add {EN,DE}QUEUE_NOCLOCK flags",kernel/sched/core.c,8
221,8a8c69c32778,sched/core: Add rq->lock wrappers,kernel/sched/core.c,74
222,26ae58d23b94,sched/core: Add WARNING for multiple update_rq_clock() calls,kernel/sched/core.c,3
223,0ba87bb27d66,"sched/core: Fix pick_next_task() for RT,DL",kernel/sched/core.c,8
224,ef8bd77f332b,sched/headers: Prepare for new header dependencies before moving code to <linux/sched/hotplug.h>,kernel/sched/core.c,1
225,4f17722c7256,sched/headers: Prepare for new header dependencies before moving code to <linux/sched/loadavg.h>,kernel/sched/core.c,1
226,ae7e81c077d6,sched/headers: Prepare for new header dependencies before moving code to <uapi/linux/sched/types.h>,kernel/sched/core.c,1
227,e601757102cf,sched/headers: Prepare for new header dependencies before moving code to <linux/sched/clock.h>,kernel/sched/core.c,1
228,f9411ebe3d85,rcu: Separate the RCU synchronization types and APIs into <linux/rcupdate_wait.h>,kernel/sched/core.c,1
229,4b53a3412d66,sched/core: Remove the tsk_nr_cpus_allowed() wrapper,kernel/sched/core.c,1
230,0c98d344fe5c,sched/core: Remove the tsk_cpus_allowed() wrapper,kernel/sched/core.c,10
231,59ddbcb2f45b,sched/core: Move the get_preempt_disable_ip() inline to sched/core.c,kernel/sched/core.c,9
232,c930b2c0de32,sched/core: Convert ___assert_task_state() link time assert to BUILD_BUG_ON(),kernel/sched/core.c,3
233,f1f1007644ff,mm: add new mmgrab() helper,kernel/sched/core.c,2
234,96b777452d88,sched/cgroup: Move sched_online_group() back into css_online() to fix crash,kernel/sched/core.c,12
235,a499c3ead88c,sched/fair: Update rq clock before changing a task's CPU affinity,kernel/sched/core.c,1
236,8cb68b343a66,sched/core: Fix update_rq_clock() splat on hotplug (and suspend/resume),kernel/sched/core.c,4
237,fd4a61e08aa7,sched/core: Fix build paravirt build on arm and arm64,kernel/sched/core.c,3
238,bb3bac2ca9a3,sched/core: Remove unlikely() annotation from sched_move_task(),kernel/sched/core.c,2
239,f2cb13609d53,sched/topology: Split out scheduler topology code from core.c into topology.c,kernel/sched/core.c,3
240,004172bdad64,sched/core: Remove unnecessary #include headers,kernel/sched/core.c,10
241,535b9552bb81,sched/rq_clock: Consolidate the ordering of the rq_clock methods,kernel/sched/core.c,78
242,d1ccc66df8bf,sched/core: Clean up comments,kernel/sched/core.c,182
243,975e155ed873,sched/rt: Show the 'sched_rr_timeslice' SCHED_RR timeslice tuning knob in milliseconds,kernel/sched/core.c,3
244,4b12db939166,sched/core: Fix &rd->cpudl memory leak,kernel/sched/core.c,3
245,92c99ac82993,sched/core: Fix &rd->rto_mask memory leak,kernel/sched/core.c,1
246,4d25b35ea372,sched/fair: Restore previous rq_flags when migrating tasks in hotplug,kernel/sched/core.c,9
247,1b1d62254df0,sched/core: Add missing update_rq_clock() call in sched_move_task(),kernel/sched/core.c,1
248,49ee576809d8,sched/core: Optimize pick_next_task() for idle_sched_class,kernel/sched/core.c,2
249,10ab56434f2f,sched/core: Separate out io_schedule_prepare() and io_schedule_finish(),kernel/sched/core.c,28
250,e33a9bba85a8,sched/core: move IO scheduling accounting from io_schedule_timeout() into scheduler,kernel/sched/core.c,61
251,9881b024b7d7,sched/clock: Delay switching sched_clock to stable,kernel/sched/core.c,4
252,cb42c9a3ebbb,sched/core: Add debugging code to catch missing update_rq_clock() calls,kernel/sched/core.c,7
253,2fb8d36787af,sched/core: Add missing update_rq_clock() call in set_user_nice(),kernel/sched/core.c,2
254,80f5c1b84baa,sched/core: Add missing update_rq_clock() in detach_task_cfs_rq(),kernel/sched/core.c,3
255,4126bad67173,sched/core: Add missing update_rq_clock() in post_init_entity_util_avg(),kernel/sched/core.c,1
256,92509b732baf,sched/core: Reset RQCF_ACT_SKIP before unpinning rq->lock,kernel/sched/core.c,4
257,d8ac897137a2,sched/core: Add wrappers for lockdep_(un)pin_lock(),kernel/sched/core.c,40
258,8b0e195314fa,ktime: Cleanup ktime_set() usage,kernel/sched/core.c,1
259,c1de45ca831a,sched/idle: Add support for tasks that inject idle,kernel/sched/core.c,1
260,afe06efdf07c,sched: Extend scheduler's asym packing,kernel/sched/core.c,15
261,9c2791f936ef,sched/fair: Fix hierarchical order in rq->leaf_cfs_rq_list,kernel/sched/core.c,1
262,bf475ce0a3dd,sched/fair: Add per-CPU min capacity to sched_group_capacity,kernel/sched/core.c,2
263,8243d5597793,sched/core: Remove pointless printout in sched_show_task(),kernel/sched/core.c,9
264,382005027fed,sched/core: Fix oops in sched_show_task(),kernel/sched/core.c,3
265,9dcb8b685fc3,mm: remove per-zone hashtable of bitlock waitqueues,kernel/sched/core.c,16
266,3ca0ff571b09,locking/mutex: Rework mutex::owner,kernel/sched/core.c,1
267,a22502382803,sched/core: Explain sleep/wakeup in a better way,kernel/sched/core.c,9
268,49bd21efe7fc,sched/core: Fix set_user_nice(),kernel/sched/core.c,7
269,b2bf6c314e3a,sched/fair: Introduce set_curr_task() helper,kernel/sched/core.c,5
270,a458ae2ea616,"sched/core, ia64: Rename set_curr_task()",kernel/sched/core.c,1
271,a399d233078e,sched/core: Fix incorrect utilization accounting when switching to fair class,kernel/sched/core.c,10
272,1b568f0aabf2,sched/core: Optimize SCHED_SMT,kernel/sched/core.c,19
273,10e2f1acd010,sched/core: Rewrite and improve select_idle_siblings(),kernel/sched/core.c,3
274,0e369d757578,sched/core: Replace sd_busy/nr_busy_cpus with sched_domain_shared,kernel/sched/core.c,5
275,24fc7edb92ee,sched/core: Introduce 'struct sched_domain_shared',kernel/sched/core.c,39
276,16f3ef46805a,sched/core: Restructure destroy_sched_domain(),kernel/sched/core.c,11
277,f39180efe573,sched/core: Remove unused @cpu argument from destroy_sched_domain*(),kernel/sched/core.c,6
278,8f37961cf223,"sched/core, x86/topology: Fix NUMA in package topology bug",kernel/sched/core.c,3
279,a18a579e5f84,sched/debug: Hide printk() by default,kernel/sched/core.c,3
280,35a773a07926,sched/core: Avoid _cond_resched() for PREEMPT=y,kernel/sched/core.c,2
281,9af6528ee9b6,sched/core: Optimize __schedule(),kernel/sched/core.c,27
282,bf89a304722f,stop_machine: Avoid a sleep and wakeup in stop_one_cpu(),kernel/sched/core.c,6
283,0b8473570ce1,sched/core: Remove unnecessary initialization in sched_init(),kernel/sched/core.c,5
284,68f24b08ee89,sched/core: Free the stack early if CONFIG_THREAD_INFO_IN_TASK,kernel/sched/core.c,4
285,4fa8d299b43a,sched/debug: Remove several CONFIG_SCHEDSTATS guards,kernel/sched/core.c,14
286,ae92882e5646,sched/debug: Clean up schedstat macros,kernel/sched/core.c,11
287,efca03ecbe29,schedcore: Remove duplicated init_task's preempt_notifiers init,kernel/sched/core.c,4
288,135e8c9250dd,sched/core: Fix a race between try_to_wake_up() and a woken up task,kernel/sched/core.c,22
