211,2,6,1485240101,1573005333,1491460229,11,9.090909091
130,8,11,1359128640,1576496333,1410026091,17,11.76470588
167,11,15,1311247043,1575449668,1357050613,15,6.666666667
1058,9,17,1432015830,1574398314,1467466550,20,15
199,9,12,1428997497,1575107845,1442290122,18,5.555555556
518,3,5,1542251727,1572877614,1542834866,5,20
3036,32,70,1320138256,1575526797,1342196046,96,2.083333333
78,5,7,1526901750,1557902452,1539146395,7,42.85714286
4381,84,381,1429520121,1580106910,1503562868,627,1.435406699
1199,23,38,1311247043,1575894781,1328564576,45,2.222222222
2339,36,159,1372069885,1578641102,1476913620,241,3.319502075
876,16,17,1306881908,1573746204,1313567063,19,5.263157895
1150,22,73,1308043785,1565580000,1417286920,89,2.247191011
166,6,12,1497411434,1578694321,1512700305,13,53.84615385
1106,24,65,1304327530,1558918505,1345032066,90,2.222222222
558,9,16,1491365037,1556635173,1493493610,17,17.64705882
79,2,6,1569557329,1574819817,1570976682,6,16.66666667
54,5,5,1311247043,1559614293,1320615083,8,12.5
2487,22,82,1306950372,1571288497,1361179728,102,4.901960784
1322,21,74,1306881908,1575870318,1369940540,92,14.13043478
633,6,8,1311247043,1580722637,1322154584,10,10
834,27,46,1311247043,1579070611,1394088256,60,11.66666667
1027,13,43,1407395668,1564104037,1438077367,55,7.272727273
929,33,75,1311247043,1572584593,1432098835,119,2.521008403
181,8,13,1452045401,1561702924,1465910018,19,10.52631579
2821,70,297,1306881908,1578527961,1384292768,433,12.70207852
1042,4,7,1490272722,1570958493,1490812822,8,12.5
789,10,15,1449110580,1559614293,1451363422,16,12.5
739,1,3,1577433328,1582548132,1577464503,3,66.66666667
37,4,4,1352940559,1558918501,1363111544,5,20
2378,16,120,1548935186,1581561745,1562856767,143,2.797202797
1762,10,51,1486667973,1574613574,1504700218,60,13.33333333
856,18,39,1306899084,1578988960,1350411625,51,7.843137255
123,10,11,1310374312,1551919282,1343576733,10,10
687,32,61,1311247043,1565162551,1370344030,67,5.970149254
2986,13,43,1349436662,1559614293,1377289994,51,7.843137255
1168,26,42,1310701654,1558918501,1377458290,46,10.86956522
37,3,5,1505230640,1566970576,1514608075,7,71.42857143
919,14,16,1311247043,1558918501,1320277277,11,9.090909091
513,5,22,1534922400,1567128979,1541684046,27,11.11111111
439,7,23,1363321806,1579960184,1435074410,29,10.34482759
328,14,30,1324610454,1578126055,1380394488,49,2.040816327
7789,46,406,1296049377,1577948457,1349485427,562,0.711743772
5142,47,121,1302853919,1575116892,1355168659,152,2.631578947
575,15,26,1311247043,1570013938,1383681328,22,4.545454545
330,1,3,1572335234,1573627822,1572374403,3,33.33333333
1337,15,23,1311247043,1564468624,1317236241,26,3.846153846
1253,9,31,1504689355,1583823902,1519265863,34,11.76470588
240,11,42,1311247043,1572247062,1392782053,66,3.03030303
66,4,5,1531204984,1578622756,1533735011,5,20
1057,30,97,1330919367,1571996535,1473776772,131,11.45038168
172,12,13,1311247043,1565489116,1355365090,14,7.142857143
111,8,10,1391751392,1569484261,1451745619,13,7.692307692
4267,18,84,1311247043,1583993835,1358676424,103,1.941747573
1136,12,30,1311247043,1575870318,1333347664,40,5
534,20,43,1311247043,1574386475,1457321762,62,8.064516129
1734,11,29,1491554709,1578402365,1513681464,41,4.87804878
875,4,54,1424399155,1571748918,1464009200,68,2.941176471
1714,26,73,1310015944,1575005981,1335819643,61,4.918032787
264,11,13,1426847874,1567758652,1438551073,16,6.25
381,10,27,1305014297,1575941648,1336210688,45,2.222222222
615,12,33,1311247043,1559008638,1354457174,42,4.761904762
2464,34,58,1311247043,1576352965,1343391542,70,18.57142857
782,12,47,1311247043,1576909014,1419409541,63,14.28571429
780,18,98,1384096399,1575889385,1457146393,139,2.877697842
753,11,96,1306662216,1577808001,1396536985,164,1.219512195
593,8,27,1305655598,1558252310,1331377577,5,20
122,4,8,1480469024,1569829692,1509666365,8,12.5
307,3,5,1510543653,1558918501,1511698858,5,20
362,10,10,1311247043,1573399289,1378136748,9,11.11111111
248,5,9,1423115089,1559614293,1434848074,9,11.11111111
118,4,5,1461397228,1571064014,1463905219,5,20
2223,22,60,1343693782,1559614293,1396905371,74,8.108108108
2246,11,52,1521503893,1580923213,1537881175,58,3.448275862
308,17,25,1311247043,1576983069,1357940171,56,10.71428571
5160,22,60,1245767646,1576486301,1334772873,40,7.5
235,4,6,1308336712,1559614293,1332447028,5,40
1352,12,80,1351791609,1576463509,1423732507,105,14.28571429
777,12,20,1421042847,1556804210,1490995597,24,8.333333333
198,1,5,1509479779,1513221567,1509536473,51,1.960784314
598,3,6,1443090303,1559085478,1448123522,6,16.66666667
4579,81,452,1307444966,1578630656,1472594197,1108,4.061371841
2658,20,122,1364026291,1579798902,1389602066,151,0.662251656
924,15,27,1425879900,1578619524,1455899074,22,18.18181818
886,12,38,1310820296,1561025537,1432590324,44,9.090909091
1026,15,43,1316575818,1571796595,1350373719,18,22.22222222
1220,16,51,1307980322,1573611259,1352215193,64,6.25
196,5,6,1489228758,1559354934,1492600913,7,14.28571429
656,19,30,1340782218,1558918506,1429169338,47,4.255319149
447,3,9,1512096428,1558918501,1512661843,9,11.11111111
995,7,41,1440055305,1577966680,1496470335,50,18
581,13,24,1416912442,1567488659,1454273973,27,3.703703704
4360,29,178,1310374312,1579066255,1398300930,224,8.482142857
811,12,16,1311247043,1559009412,1319161714,16,6.25
1112,32,45,1305190209,1555512708,1320348375,49,2.040816327
198,3,4,1503294688,1559519090,1504060258,5,20
238,3,6,1489406745,1503566504,1491035808,6,16.66666667
562,8,8,1311247043,1558350479,1314224116,11,9.090909091
7448,78,164,1302853918,1579894649,1330855803,199,8.040201005
742,26,42,1306378711,1558918501,1339156634,58,8.620689655
219,8,11,1388312832,1559614293,1468349869,13,15.38461538
1296,9,31,1513670394,1567564750,1519826931,34,20.58823529
200,7,9,1311247043,1559354935,1327863113,9,11.11111111
551,4,4,1543764227,1556878126,1544253828,4,25
354,5,11,1466901983,1554511931,1476232257,4,25
175,14,22,1311247043,1568687989,1357238782,35,20
1125,30,95,1311247043,1583898266,1398977969,131,22.13740458
29,3,3,1560571944,1579500405,1561955349,4,25
817,14,45,1324017418,1559614293,1372548406,60,1.666666667
1030,24,38,1307354793,1575387296,1333709144,18,5.555555556
552,3,3,1577425485,1580128110,1577441235,3,66.66666667
148,4,4,1445793358,1558918501,1447101867,5,40
142,6,13,1449138089,1561850463,1459615251,16,6.25
396,8,29,1441690200,1583119383,1524303763,30,6.666666667
402,14,15,1311247043,1558252303,1325603026,17,23.52941176
51,2,2,1528792881,1550642705,1530506593,2,50
377,3,3,1575822454,1580825845,1575837308,3,33.33333333
156,12,17,1306383773,1574303204,1343571822,48,4.166666667
83,4,5,1421661930,1559085476,1447972116,5,20
285,6,11,1411730407,1577088831,1501965066,13,15.38461538
853,15,51,1306400573,1581567182,1392956533,54,7.407407407
1376,15,60,1492751705,1580272977,1514648058,41,2.43902439
1237,10,57,1307354793,1578535264,1358788464,153,1.307189542
755,4,13,1311247043,1579846568,1518150433,10,10
1081,10,21,1491286527,1570447310,1506911479,22,13.63636364
137,6,7,1311247043,1558918501,1316882841,6,16.66666667
215,2,15,1443577156,1559120279,1456829272,16,6.25
486,13,20,1306484063,1548141585,1373221643,25,12
1422,17,46,1311247043,1570605824,1395602366,54,1.851851852
1701,13,14,1301696412,1575941031,1315869841,17,5.882352941
214,12,18,1311247043,1565516436,1347446749,35,2.857142857
673,2,9,1520505470,1580772962,1525114510,9,33.33333333
2343,25,80,1432639215,1575941031,1463186807,88,9.090909091
940,12,27,1311247043,1578289237,1356976356,32,3.125
309,5,8,1462404086,1570706294,1467766317,9,33.33333333
2828,6,70,1353494044,1563364150,1410066428,81,8.641975309
492,14,34,1276697988,1559614293,1332539709,41,9.756097561
7601,29,183,1306839947,1578295504,1343375571,211,3.317535545
188,4,12,1404204020,1558350481,1412400215,20,5
423,7,14,1460462098,1558918501,1483093365,17,17.64705882
3163,16,46,1433844923,1543298415,1479680015,53,5.660377358
383,8,10,1527073448,1567585753,1531217325,10,20
206,6,6,1334758613,1583214646,1349431240,7,14.28571429
3794,23,53,1311247043,1579151074,1378338806,69,4.347826087
184,3,5,1311247043,1561698709,1318582710,7,28.57142857
722,11,16,1307883438,1578275030,1318903642,18,16.66666667
723,7,8,1355813633,1559236197,1358040670,10,10
280,5,6,1452826499,1566195377,1483748159,6,16.66666667
601,3,15,1559715096,1576563122,1562422741,15,6.666666667
244,6,7,1306157047,1547536736,1332214335,9,11.11111111
1187,16,66,1311247043,1579667000,1459482984,93,6.451612903
2200,6,62,1556810610,1582986607,1559862497,74,17.56756757
312,7,11,1555038530,1575444539,1556168014,11,9.090909091
1040,2,2,1548139148,1550010584,1548142747,2,50
1899,8,37,1468900456,1578469420,1500687256,41,4.87804878
21,3,3,1515783303,1553852855,1517680657,3,33.33333333
2820,34,59,1306881908,1564663148,1340018756,71,2.816901408
5859,34,146,1305655595,1572280324,1322416688,15,6.666666667
412,2,2,1526891991,1541755277,1527036295,2,50
1167,16,57,1361763866,1571709054,1415374907,115,1.739130435
3139,18,62,1496820836,1572327731,1512733054,71,7.042253521
1558,20,45,1391761652,1575603935,1415028678,18,5.555555556
1539,4,22,1556263057,1578384487,1560185652,23,4.347826087
1233,6,30,1486088942,1533787151,1498177766,29,24.13793103
498,7,10,1478598946,1565323389,1487138637,4,25
9832,34,187,1340970244,1577093151,1381907083,224,2.232142857
1544,12,111,1303885664,1577808001,1410163077,167,8.383233533
2425,26,72,1307950199,1537421293,1316529581,21,4.761904762
1083,35,99,1330919367,1580722589,1469975682,161,5.590062112
887,18,59,1311247043,1569292364,1379577300,99,2.02020202
974,16,27,1311247043,1567698629,1430663494,12,16.66666667
1578,17,59,1311247043,1577268975,1365790268,68,5.882352941
178,1,5,1523249268,1529724971,1523918744,9,11.11111111
1414,4,10,1487555279,1578014217,1488904797,11,54.54545455
471,6,14,1363659491,1559009424,1411970827,14,7.142857143
929,19,45,1466503460,1578419244,1507730135,64,1.5625
1896,24,63,1303820376,1577423476,1371006716,79,11.39240506
880,8,21,1471604735,1564717647,1494436207,22,4.545454545
246,3,4,1508330951,1565060334,1510571104,4,25
458,8,24,1436530391,1577119212,1530409487,22,9.090909091
130,8,8,1499681070,1577960651,1513344508,10,10
190,10,12,1305725404,1559614293,1315860865,12,8.333333333
862,16,66,1363272322,1572953703,1470194389,103,5.825242718
826,5,79,1346644386,1567147520,1410509232,113,1.769911504
436,4,11,1525327540,1559298426,1531628419,9,11.11111111
1806,19,29,1362156071,1574517887,1385349191,35,5.714285714
70,5,5,1307691021,1560752672,1321010491,5,20
299,3,6,1460355124,1559969742,1461083876,7,28.57142857
2484,28,38,1308572746,1575941031,1321822649,53,3.773584906
242,4,11,1401874316,1559354926,1413622071,13,7.692307692
1472,6,52,1486977321,1576915404,1531119638,50,2
939,14,32,1311247043,1558918501,1405680225,36,5.555555556
4367,29,106,1476076532,1579070611,1498239995,130,15.38461538
1739,4,19,1544500621,1573341818,1545777760,20,10
321,7,19,1322668925,1562216779,1427463490,24,12.5
579,8,32,1433989869,1581644083,1455080751,32,3.125
407,6,47,1311247043,1575517044,1465191750,109,7.339449541
639,1,4,1576718897,1578820398,1576732233,5,20
646,10,15,1431511121,1565930516,1524809955,15,13.33333333
552,11,24,1487332964,1571123349,1495065286,26,26.92307692
732,14,23,1309876697,1543715000,1343874711,28,3.571428571
99,1,11,1460520344,1571469201,1485111252,17,5.882352941
375,2,2,1544325854,1577680503,1544503745,2,50
138,7,12,1366280602,1558918521,1383900133,12,8.333333333
3255,29,137,1318326081,1570173408,1390915277,99,8.080808081
150,4,4,1462448954,1579500409,1463784167,4,100
1162,11,33,1394912822,1574936521,1501189522,35,2.857142857
1405,17,33,1509427973,1571894071,1515847400,33,9.090909091
208,7,17,1305013328,1563240968,1334936340,27,3.703703704
975,15,49,1309941151,1559008636,1328731512,64,3.125
177,4,5,1501639133,1571198518,1513037978,5,20
204,4,14,1381801092,1560946423,1407070331,9,22.22222222
1740,7,24,1549617084,1570606883,1552741670,28,25
2931,7,30,1521503888,1573165410,1547383242,31,6.451612903
350,7,14,1311247043,1551885335,1348007460,19,5.263157895
1115,27,51,1309434640,1560319974,1368723535,94,3.191489362
1649,8,38,1465876251,1561340336,1478011948,29,6.896551724
280,10,12,1311247043,1562211073,1357542960,13,7.692307692
772,16,41,1346824560,1559120269,1383233496,63,3.174603175
1423,11,37,1432639215,1559009409,1455286293,43,2.325581395
158,4,9,1525869267,1579500409,1535393036,9,11.11111111
102,7,10,1377662686,1561690050,1414401012,14,7.142857143
1141,17,19,1311247043,1558918512,1318451745,23,4.347826087
2068,4,5,1533702326,1577839414,1534016618,5,20
580,3,3,1311247043,1467000258,1318336021,2,50
5481,37,101,1377095626,1579343621,1427608107,159,1.886792453
3819,77,196,1311247043,1579080531,1382554746,253,1.976284585
655,4,8,1548818117,1575447805,1549829622,8,12.5
757,4,34,1486610831,1575940864,1509561346,37,10.81081081
310,5,6,1430207564,1577711976,1432763036,6,16.66666667
285,13,22,1373188460,1540597660,1411534061,29,10.34482759
560,13,24,1311247043,1580722602,1478506966,35,8.571428571
2850,22,101,1484914917,1583149482,1528262980,52,7.692307692
597,19,54,1380032895,1582520283,1448118014,94,5.319148936
2860,60,162,1282905912,1591019301,1374073189,213,6.103286385
660,8,29,1311247043,1582851196,1399982312,31,9.677419355
447,7,13,1343954447,1579769721,1362456717,17,5.882352941
426,16,24,1307367152,1585107008,1371809527,34,2.941176471
704,24,59,1307609783,1559614293,1346520015,47,4.255319149
2280,39,130,1310966495,1584674412,1431647138,164,2.43902439
1271,3,4,1547505029,1565127283,1547614202,4,25
615,16,47,1371803094,1575861605,1505068002,18,11.11111111
262,9,17,1395231677,1496728768,1422424170,17,5.882352941
1063,17,75,1311247043,1584062529,1394076853,97,15.46391753
752,11,38,1389622822,1557986649,1459439376,30,10
648,17,27,1306396852,1521036919,1359037611,33,6.060606061
160,10,19,1334646085,1588820593,1416744304,52,3.846153846
2558,46,180,1306157047,1586411946,1393782778,229,8.296943231
3900,79,194,1311247043,1584620216,1393620466,258,10.46511628
113,9,16,1311247043,1559614293,1355961391,24,4.166666667
978,17,21,1311247043,1576117933,1320918424,25,8
852,14,41,1478666175,1588953615,1505873219,60,11.66666667
5323,7,45,1520409517,1567577818,1533080445,50,14
778,8,19,1311247043,1509679710,1319956402,31,6.451612903
219,14,27,1306899084,1590739922,1445654361,34,11.76470588
459,9,16,1311247043,1585704300,1354660302,28,7.142857143
5270,16,82,1462955772,1580109971,1474601389,85,3.529411765
1282,32,55,1348066378,1587093717,1439439516,70,10
2748,24,107,1345640974,1582714761,1439581886,17,35.29411765
3638,22,77,1372779721,1581576001,1418516680,105,5.714285714
1146,8,11,1311247043,1558252291,1322684607,11,9.090909091
1681,40,95,1309588031,1587207168,1384944564,121,15.70247934
1864,13,30,1311247043,1587779821,1345182077,38,2.631578947
556,11,41,1448953355,1587713430,1479144823,51,7.843137255
280,9,19,1530877119,1589961711,1561951932,23,21.73913043
322,6,8,1492000170,1564443633,1495924154,9,22.22222222
900,10,35,1311247043,1572918111,1365042072,46,21.73913043
519,2,3,1544510832,1564240052,1544549539,3,33.33333333
143,7,8,1311247043,1583214646,1332353073,7,14.28571429
105,4,5,1395681629,1559008641,1398789466,6,16.66666667
416,6,27,1311247043,1580392236,1457801222,32,31.25
2415,36,175,1306400573,1588317195,1408811831,246,4.06504065
523,6,22,1425272472,1563237727,1497910128,26,7.692307692
1261,4,32,1389805114,1573058321,1401048190,40,2.5
256,3,4,1459571311,1558918506,1462285220,4,25
274,12,13,1306464384,1558918501,1318453354,16,6.25
627,14,25,1306899084,1569477097,1344954350,31,6.451612903
101,6,15,1393489454,1558918501,1411435146,22,9.090909091
397,2,4,1569780279,1582777721,1570533912,4,25
559,6,20,1480385741,1570764099,1519630584,21,4.761904762
347,6,9,1497407789,1564022925,1504890380,9,11.11111111
509,6,23,1555677725,1567243532,1558011225,30,3.333333333
53,4,8,1499680826,1576782589,1530918151,12,8.333333333
304,19,26,1310701654,1583218474,1399842322,32,6.25
2009,39,98,1306451535,1587457315,1389569025,121,8.26446281
1694,31,86,1308569299,1582245803,1343979462,98,12.24489796
573,11,70,1350926885,1574279068,1449509339,126,4.761904762
4990,36,241,1311247043,1588032622,1406709395,284,1.056338028
352,7,7,1466672557,1582117517,1502050111,7,28.57142857
275,3,3,1485606156,1559085476,1485876126,3,33.33333333
147,4,8,1404382102,1569812134,1507447105,10,10
735,3,4,1585271422,1587644481,1585283286,4,25
459,11,21,1394636675,1575962772,1411797821,12,8.333333333
46,2,4,1576230220,1579500405,1576319930,4,25
3277,15,19,1306484063,1576577746,1316106455,11,9.090909091
1412,13,88,1547623984,1585810098,1555680067,79,12.65822785
601,2,4,1457426279,1543851660,1461255259,4,75
1414,11,90,1310437675,1585812429,1437886656,106,13.20754717
307,2,2,1584091026,1586585193,1584107275,2,100
1049,5,7,1486444444,1564456532,1487747007,8,25
875,15,80,1422517675,1588560538,1514381285,105,6.666666667
412,17,31,1425370866,1572351727,1467270457,44,2.272727273
3249,16,130,1513245784,1585379397,1539241141,149,30.87248322
1388,17,47,1446170942,1574649836,1471616524,60,25
1643,6,12,1522393683,1559843341,1530824257,12,16.66666667
1386,8,38,1309163247,1574068310,1381548812,40,22.5
603,7,11,1311247043,1564987655,1321633689,12,8.333333333
131,5,7,1311247043,1558427438,1412983555,6,16.66666667
1029,36,52,1311247043,1591019301,1430194423,63,4.761904762
1414,20,48,1462726548,1588226496,1477507426,54,27.77777778
1446,31,87,1311247043,1573616574,1364663788,144,1.388888889
2079,26,68,1326904771,1585027427,1423521354,97,7.216494845
430,6,37,1342404936,1578627109,1406678508,58,3.448275862
116,6,6,1311247043,1557820011,1335727947,6,16.66666667
188,3,5,1541660729,1555400629,1543116363,5,20
824,15,34,1384246721,1553913112,1412981794,25,4
1993,34,111,1310139367,1582121659,1380362064,129,1.550387597
1723,13,41,1462955774,1568340479,1475344585,43,6.976744186
835,16,40,1526021690,1587526957,1555457991,67,1.492537313
1389,37,54,1306881908,1562022608,1363778319,43,2.325581395
1174,18,64,1411661827,1576765191,1528776564,164,22.56097561
916,9,22,1303103900,1559519090,1315977877,8,12.5
1262,16,21,1311247043,1574927290,1366735729,26,7.692307692
1023,12,14,1307200791,1575877139,1314006187,13,7.692307692
101,3,6,1524925695,1579500405,1532541775,8,12.5
245,6,17,1363941243,1559009404,1420961285,20,10
282,5,13,1311247043,1566696104,1342381685,13,7.692307692
1178,8,45,1472798733,1582889981,1493309647,56,3.571428571
726,7,25,1530283778,1568074768,1532228758,35,2.857142857
3621,38,122,1461580136,1588907649,1492521356,150,7.333333333
300,6,17,1381376480,1559614293,1442592161,23,8.695652174
412,9,25,1312121109,1576571009,1465623525,37,10.81081081
2962,9,35,1504870473,1585277300,1506730810,33,3.03030303
782,7,9,1445604091,1582291646,1446813379,9,22.22222222
464,12,45,1525237283,1590372239,1538559112,51,39.21568627
834,15,27,1347529303,1571235137,1379883828,36,2.777777778
84,6,8,1311247043,1564581414,1365491203,13,7.692307692
39,5,6,1311247043,1558918501,1376970847,5,20
1198,8,18,1457065596,1558918501,1457884956,23,13.04347826
858,8,33,1492260950,1556973490,1499917682,37,2.702702703
932,30,73,1311247043,1564457625,1378865252,80,6.25
448,18,48,1311247043,1576685510,1457034950,76,13.15789474
295,8,8,1551180635,1573391433,1551690233,9,11.11111111
1193,21,81,1307341083,1571202873,1340062886,99,8.080808081
800,21,95,1321070980,1582694712,1464629404,159,0.628930818
241,8,21,1460634301,1588215076,1479667728,25,4
1386,24,107,1352986102,1585142163,1456749287,157,4.458598726
319,4,4,1571966823,1578928080,1572004251,5,40
215,3,3,1429239040,1558918501,1429858284,4,25
967,38,83,1311247043,1586174833,1466197327,115,11.30434783
465,12,44,1311247043,1554783217,1363987417,59,5.084745763
153,7,10,1350554327,1558918521,1379030200,11,9.090909091
1804,20,52,1311247043,1573108144,1345373991,93,5.376344086
1465,17,47,1311247043,1584944474,1437243335,5,20
554,17,70,1311247043,1567255453,1371761267,96,1.041666667
1512,8,20,1472612605,1550310790,1477434377,21,14.28571429
200,10,12,1510903882,1585746341,1545672986,12,25
216,9,9,1311247043,1560994126,1336736062,9,11.11111111
504,6,10,1439426244,1552318231,1509669277,6,16.66666667
1503,13,42,1321543024,1519367916,1373978729,61,1.639344262
1140,31,119,1307200791,1580393666,1441168237,206,8.252427184
1483,14,44,1330494004,1588820800,1449621887,84,5.952380952
417,15,19,1311247043,1559885800,1343115244,20,10
1179,13,29,1308725964,1558918501,1363550989,49,4.081632653
416,10,27,1311247043,1560848638,1517798405,9,11.11111111
1448,14,80,1311247043,1582601061,1356494541,104,4.807692308
60,4,11,1311247043,1509520077,1384524958,17,5.882352941
2882,62,133,1306926297,1588678036,1380092462,208,6.25
282,7,10,1309706661,1578805489,1339221616,10,10
2139,32,139,1309277878,1584528216,1398171160,173,2.312138728
540,11,20,1460619333,1583393592,1466921528,10,20
